x,u,u_exact
0.859238	-0.777854	-0.775545
0.860215	-0.773756	-0.771653
0.861193	-0.769819	-0.767732
0.862170	-0.765912	-0.763782
0.863148	-0.762124	-0.759803
0.864125	-0.757939	-0.755796
0.865103	-0.753825	-0.751760
0.866080	-0.749538	-0.747695
0.867058	-0.745637	-0.743603
0.868035	-0.741541	-0.739482
0.869013	-0.737471	-0.735334
0.869990	-0.733048	-0.731157
0.870968	-0.728737	-0.726954
0.871945	-0.724498	-0.722722
0.872923	-0.720377	-0.718464
0.873900	-0.716179	-0.714178
0.874878	-0.711696	-0.709866
0.875855	-0.707237	-0.705526
0.876833	-0.702710	-0.701160
0.877810	-0.698524	-0.696768
0.878788	-0.694119	-0.692349
0.879765	-0.689767	-0.687904
0.880743	-0.685003	-0.683434
0.881720	-0.680456	-0.678937
0.882698	-0.675844	-0.674415
0.883675	-0.671521	-0.669867
0.884653	-0.666969	-0.665295
0.885630	-0.662328	-0.660697
0.886608	-0.657486	-0.656074
0.887586	-0.652722	-0.651426
0.888563	-0.648132	-0.646754
0.889541	-0.643540	-0.642057
0.890518	-0.638936	-0.637336
0.891496	-0.633987	-0.632592
0.892473	-0.629117	-0.627823
0.893451	-0.624128	-0.623030
0.894428	-0.619509	-0.618215
0.895406	-0.614702	-0.613375
0.896383	-0.609998	-0.608513
0.897361	-0.604868	-0.603628
0.898338	-0.599868	-0.598719
0.899316	-0.594753	-0.593789
0.900293	-0.589963	-0.588836
0.901271	-0.585077	-0.583860
0.902248	-0.580184	-0.578863
0.903226	-0.575021	-0.573844
0.904203	-0.569789	-0.568803
0.905181	-0.564620	-0.563741
0.906158	-0.559561	-0.558657
0.907136	-0.554661	-0.553553
0.908113	-0.549570	-0.548427
0.909091	-0.544434	-0.543281
0.910068	-0.538984	-0.538114
0.911046	-0.533734	-0.532927
0.912023	-0.528407	-0.527720
0.913001	-0.523430	-0.522493
0.913978	-0.518215	-0.517247
0.914956	-0.513084	-0.511980
0.915934	-0.507542	-0.506695
0.916911	-0.502144	-0.501390
0.917889	-0.496608	-0.496067
0.918866	-0.491414	-0.490724
0.919844	-0.486135	-0.485364
0.920821	-0.480950	-0.479985
0.921799	-0.475472	-0.474587
0.922776	-0.469927	-0.469172
0.923754	-0.464270	-0.463740
0.924731	-0.458743	-0.458289
0.925709	-0.453355	-0.452822
0.926686	-0.448022	-0.447337
0.927664	-0.442682	-0.441836
0.928641	-0.437096	-0.436317
0.929619	-0.431456	-0.430783
0.930596	-0.425627	-0.425232
0.931574	-0.420030	-0.419665
0.932551	-0.414403	-0.414082
0.933529	-0.409068	-0.408484
0.934506	-0.403509	-0.402870
0.935484	-0.398032	-0.397241
0.936461	-0.392157	-0.391597
0.937439	-0.386406	-0.385938
0.938416	-0.380440	-0.380265
0.939394	-0.374825	-0.374577
0.940371	-0.369117	-0.368875
0.941349	-0.363698	-0.363160
0.942326	-0.358005	-0.357430
0.943304	-0.352372	-0.351687
0.944282	-0.346382	-0.345931
0.945259	-0.340485	-0.340162
0.946237	-0.334446	-0.334380
0.947214	-0.328675	-0.328585
0.948192	-0.322905	-0.322778
0.949169	-0.317329	-0.316959
0.950147	-0.311626	-0.311128
0.951124	-0.305878	-0.305285
0.952102	-0.299909	-0.299431
0.953079	-0.293861	-0.293565
0.954057	-0.287760	-0.287688
0.955034	-0.281732	-0.281800
0.956012	-0.275847	-0.275902
0.956989	-0.270054	-0.269993
0.957967	-0.264369	-0.264074
0.958944	-0.258582	-0.258146
0.959922	-0.252760	-0.252207
0.960899	-0.246689	-0.246259
0.961877	-0.240604	-0.240302
0.962854	-0.234339	-0.234335
0.963832	-0.228246	-0.228360
0.964809	-0.222105	-0.222376
0.965787	-0.216256	-0.216384
0.966764	-0.210341	-0.210383
0.967742	-0.204648	-0.204375
0.968719	-0.198730	-0.198359
0.969697	-0.192903	-0.192335
0.970674	-0.186735	-0.186304
0.971652	-0.180646	-0.180266
0.972630	-0.174260	-0.174222
0.973607	-0.168074	-0.168171
0.974585	-0.161719	-0.162113
0.975562	-0.155688	-0.156049
0.976540	-0.149551	-0.149980
0.977517	-0.143752	-0.143904
0.978495	-0.137789	-0.137824
0.979472	-0.132070	-0.131738
0.980450	-0.126074	-0.125647
0.981427	-0.120219	-0.119551
0.982405	-0.114013	-0.113451
0.983382	-0.107921	-0.107347
0.984360	-0.101494	-0.101239
0.985337	-0.095233	-0.095126
0.986315	-0.088717	-0.089011
0.987292	-0.082454	-0.082891
0.988270	-0.076019	-0.076769
0.989247	-0.069901	-0.070644
0.990225	-0.063656	-0.064516
0.991202	-0.057745	-0.058386
0.992180	-0.051704	-0.052253
0.993157	-0.045973	-0.046119
0.994135	-0.040082	-0.039982
0.995112	-0.034462	-0.033845
0.996090	-0.028648	-0.027706
0.997067	-0.023073	-0.021566
0.998045	-0.017280	-0.015425
0.999022	-0.011712	-0.009283
1.000000	-0.005920	-0.003142
